id,title,category,location,hidden,start_time,end_time,cost,capacity,created_at,updated_at,organizer_id,available_places
1013,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,25,2018-12-07 21:43:05.534481,2018-12-07 21:43:05.534481,1,25
1014,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,37,2018-12-07 21:43:05.621429,2018-12-07 21:43:05.621429,1,37
1015,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,23,2018-12-07 21:43:05.707434,2018-12-07 21:43:05.707434,1,23
1016,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,39,2018-12-07 21:43:05.792471,2018-12-07 21:43:05.792471,1,39
1017,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,28,2018-12-07 21:43:05.876731,2018-12-07 21:43:05.876731,1,28
1018,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,21,2018-12-07 21:43:05.962801,2018-12-07 21:43:05.962801,1,21
1019,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,48,2018-12-07 21:43:06.043801,2018-12-07 21:43:06.043801,1,48
1020,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,26,2018-12-07 21:43:06.126762,2018-12-07 21:43:06.126762,1,26
1021,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,6,2018-12-07 21:43:06.210801,2018-12-07 21:43:06.210801,1,6
1022,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,32,2018-12-07 21:43:06.292802,2018-12-07 21:43:06.292802,1,32
1023,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,49,2018-12-07 21:43:06.377764,2018-12-07 21:43:06.377764,1,49
1024,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,45,2018-12-07 21:43:06.463800,2018-12-07 21:43:06.463800,1,45
1025,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,32,2018-12-07 21:43:06.547800,2018-12-07 21:43:06.547800,1,32
1026,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,20,2018-12-07 21:43:06.633759,2018-12-07 21:43:06.633759,1,20
1027,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,13,2018-12-07 21:43:06.716761,2018-12-07 21:43:06.716761,1,13
1028,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,42,2018-12-07 21:43:06.797800,2018-12-07 21:43:06.797800,1,42
1029,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,43,2018-12-07 21:43:06.886776,2018-12-07 21:43:06.886776,1,43
1030,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,7,2018-12-07 21:43:06.974520,2018-12-07 21:43:06.974520,1,7
1031,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,12,2018-12-07 21:43:07.055063,2018-12-07 21:43:07.055063,1,12
1032,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,41,2018-12-07 21:43:07.136099,2018-12-07 21:43:07.136099,1,41
1033,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,30,2018-12-07 21:43:07.218106,2018-12-07 21:43:07.218106,1,30
1034,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,25,2018-12-07 21:43:07.298072,2018-12-07 21:43:07.298072,1,25
1035,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,32,2018-12-07 21:43:07.380108,2018-12-07 21:43:07.380108,1,32
1036,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,32,2018-12-07 21:43:07.468065,2018-12-07 21:43:07.468065,1,32
1037,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,27,2018-12-07 21:43:07.549025,2018-12-07 21:43:07.549025,1,27
1038,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,24,2018-12-07 21:43:07.638030,2018-12-07 21:43:07.638030,1,24
1039,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,18,2018-12-07 21:43:07.731030,2018-12-07 21:43:07.731030,1,18
1040,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,40,2018-12-07 21:43:07.816075,2018-12-07 21:43:07.816075,1,40
1041,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,29,2018-12-07 21:43:07.899034,2018-12-07 21:43:07.899034,1,29
1042,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,33,2018-12-07 21:43:07.983252,2018-12-07 21:43:07.983252,1,33
1043,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,14,2018-12-07 21:43:08.071254,2018-12-07 21:43:08.071254,1,14
1044,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,48,2018-12-07 21:43:08.155305,2018-12-07 21:43:08.155305,1,48
1045,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,48,2018-12-07 21:43:08.237845,2018-12-07 21:43:08.237845,1,48
1046,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,20,2018-12-07 21:43:08.321802,2018-12-07 21:43:08.321802,1,20
1047,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,24,2018-12-07 21:43:08.404802,2018-12-07 21:43:08.404802,1,24
1048,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,26,2018-12-07 21:43:08.487805,2018-12-07 21:43:08.487805,1,26
1049,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,13,2018-12-07 21:43:08.568092,2018-12-07 21:43:08.568092,1,13
1050,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,49,2018-12-07 21:43:08.647961,2018-12-07 21:43:08.647961,1,49
1051,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,25,2018-12-07 21:43:08.730000,2018-12-07 21:43:08.730000,1,25
1052,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,4,2018-12-07 21:43:08.809382,2018-12-07 21:43:08.809382,1,4
1053,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,49,2018-12-07 21:43:08.897370,2018-12-07 21:43:08.897370,1,49
1054,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,31,2018-12-07 21:43:08.980375,2018-12-07 21:43:08.980375,1,31
1055,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,10,2018-12-07 21:43:09.064419,2018-12-07 21:43:09.064419,1,10
1056,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,17,2018-12-07 21:43:09.146883,2018-12-07 21:43:09.146883,1,17
1057,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,25,2018-12-07 21:43:09.233369,2018-12-07 21:43:09.233369,1,25
1058,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,28,2018-12-07 21:43:09.313465,2018-12-07 21:43:09.313465,1,28
1059,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,27,2018-12-07 21:43:09.394541,2018-12-07 21:43:09.394541,1,27
1060,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,6,2018-12-07 21:43:09.477172,2018-12-07 21:43:09.477172,1,6
1061,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,43,2018-12-07 21:43:09.559215,2018-12-07 21:43:09.559215,1,43
1062,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,30,2018-12-07 21:43:09.640751,2018-12-07 21:43:09.640751,1,30
1063,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,33,2018-12-07 21:43:09.724790,2018-12-07 21:43:09.724790,1,33
1064,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,49,2018-12-07 21:43:09.806847,2018-12-07 21:43:09.806847,1,49
1065,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,36,2018-12-07 21:43:09.886848,2018-12-07 21:43:09.886848,1,36
1066,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,23,2018-12-07 21:43:09.969848,2018-12-07 21:43:09.969848,1,23
1067,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,10,2018-12-07 21:43:10.050856,2018-12-07 21:43:10.050856,1,10
1068,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,19,2018-12-07 21:43:10.130861,2018-12-07 21:43:10.130861,1,19
1069,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,42,2018-12-07 21:43:10.212918,2018-12-07 21:43:10.212918,1,42
1070,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,23,2018-12-07 21:43:10.292857,2018-12-07 21:43:10.292857,1,23
1071,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,46,2018-12-07 21:43:10.378860,2018-12-07 21:43:10.378860,1,46
1072,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,30,2018-12-07 21:43:10.461887,2018-12-07 21:43:10.461887,1,30
1073,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,45,2018-12-07 21:43:10.543866,2018-12-07 21:43:10.543866,1,45
1074,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,27,2018-12-07 21:43:10.644322,2018-12-07 21:43:10.644322,1,27
1075,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,36,2018-12-07 21:43:10.736379,2018-12-07 21:43:10.736379,1,36
1076,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,25,2018-12-07 21:43:10.819438,2018-12-07 21:43:10.819438,1,25
1077,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,15,2018-12-07 21:43:10.907485,2018-12-07 21:43:10.907485,1,15
1078,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,20,2018-12-07 21:43:10.999479,2018-12-07 21:43:10.999479,1,20
1079,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,29,2018-12-07 21:43:11.098449,2018-12-07 21:43:11.098449,1,29
1080,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,16,2018-12-07 21:43:11.198450,2018-12-07 21:43:11.198450,1,16
1081,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,44,2018-12-07 21:43:11.292450,2018-12-07 21:43:11.292450,1,44
1082,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,3,2018-12-07 21:43:11.378478,2018-12-07 21:43:11.378478,1,3
1083,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,50,2018-12-07 21:43:11.465448,2018-12-07 21:43:11.465448,1,50
1084,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,24,2018-12-07 21:43:11.558401,2018-12-07 21:43:11.558401,1,24
1085,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,24,2018-12-07 21:43:11.644402,2018-12-07 21:43:11.644402,1,24
1086,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,48,2018-12-07 21:43:11.732457,2018-12-07 21:43:11.732457,1,48
1087,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,37,2018-12-07 21:43:11.815848,2018-12-07 21:43:11.815848,1,37
1088,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,17,2018-12-07 21:43:11.898890,2018-12-07 21:43:11.898890,1,17
1089,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,20,2018-12-07 21:43:11.982895,2018-12-07 21:43:11.982895,1,20
1090,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,9,2018-12-07 21:43:12.070872,2018-12-07 21:43:12.070872,1,9
1091,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,38,2018-12-07 21:43:12.152807,2018-12-07 21:43:12.152807,1,38
1092,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,5,2018-12-07 21:43:12.237787,2018-12-07 21:43:12.237787,1,5
1093,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,13,2018-12-07 21:43:12.323859,2018-12-07 21:43:12.323859,1,13
1094,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,7,2018-12-07 21:43:12.415884,2018-12-07 21:43:12.415884,1,7
1095,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,37,2018-12-07 21:43:12.500893,2018-12-07 21:43:12.500893,1,37
1096,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,29,2018-12-07 21:43:12.581865,2018-12-07 21:43:12.581865,1,29
1097,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,17,2018-12-07 21:43:12.664895,2018-12-07 21:43:12.664895,1,17
1098,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,13,2018-12-07 21:43:12.746939,2018-12-07 21:43:12.746939,1,13
1099,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,14,2018-12-07 21:43:12.830938,2018-12-07 21:43:12.830938,1,14
1100,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,50,2018-12-07 21:43:12.912941,2018-12-07 21:43:12.912941,1,50
1101,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,46,2018-12-07 21:43:12.994938,2018-12-07 21:43:12.994938,1,46
1102,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,10,2018-12-07 21:43:13.078937,2018-12-07 21:43:13.078937,1,10
1103,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,6,2018-12-07 21:43:13.160936,2018-12-07 21:43:13.160936,1,6
1104,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,16,2018-12-07 21:43:13.247962,2018-12-07 21:43:13.247962,1,16
1105,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,25,2018-12-07 21:43:13.331906,2018-12-07 21:43:13.331906,1,25
1106,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,45,2018-12-07 21:43:13.416941,2018-12-07 21:43:13.416941,1,45
1107,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,16,2018-12-07 21:43:13.499963,2018-12-07 21:43:13.499963,1,16
1108,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,39,2018-12-07 21:43:13.581899,2018-12-07 21:43:13.581899,1,39
1109,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,40,2018-12-07 21:43:13.663898,2018-12-07 21:43:13.663898,1,40
1110,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,40,2018-12-07 21:43:13.744862,2018-12-07 21:43:13.744862,1,40
1111,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,45,2018-12-07 21:43:13.825903,2018-12-07 21:43:13.825903,1,45
1112,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,11,2018-12-07 21:43:13.908861,2018-12-07 21:43:13.908861,1,11
1113,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,13,2018-12-07 21:43:13.993925,2018-12-07 21:43:13.993925,1,13
1114,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,14,2018-12-07 21:43:14.077862,2018-12-07 21:43:14.077862,1,14
